i,carId,T0,Tf,Direction,Start_headX,Start_headY,End_headX,End_headY,,,
0,0,0.0,42.233333333333334,NB_THR,747,1389,3817,1343,,,
0,22,0.0,9.533333333333333,SB_LT,2989,1133,3832,1262,,,
0,23,0.0,19.733333333333334,SB_RT,3188,663,2070,18,,,
0,25,0.0,19.466666666666665,SB_LT,3656,1027,1790,2132,,,
0,26,0.0,20.4,SB_THR,3526,934,25,996,,,
0,27,0.0,40.43333333333333,NB_THR,936,1383,3808,1345,,,
0,21,0.0,45.233333333333334,NB_THR,535,1403,3816,1339,,,
0,28,0.0,11.133333333333333,SB_THR,2638,858,27,907,,,
0,30,0.0,71.46666666666667,NB_LT,492,1230,2232,30,,,
0,31,0.0,13.5,SB_THR,2876,853,28,911,,,
0,32,0.0,101.63333333333334,WB_LT,2109,1820,22,909,,,
0,845,0.0,129.93333333333334,EB_THR,1615,366,1789,2133,,,
0,34,0.0,13.9,SB_THR,2829,947,31,998,,,
0,35,0.0,103.16666666666667,WB_LT,2027,1800,26,991,,,
0,29,0.0,20.233333333333334,SB_THR,3466,771,29,827,,,
0,20,0.0,15.733333333333333,SB_THR,3109,945,22,992,,,
0,19,0.0,66.73333333333333,NB_LT,778,1127,2059,25,,,
0,3,0.0,17.333333333333332,SB_LT,3426,1037,1812,2130,,,
0,4,0.0,13.933333333333334,SB_LT,2951,1044,1814,2133,,,
0,5,0.0,67.63333333333334,NB_LT,886,1212,2219,29,,,
0,6,0.0,7.966666666666667,SB_LT,2623,1134,1958,2128,,,
0,8,0.0,41.96666666666667,NB_THR,1065,1478,3811,1434,,,
0,9,0.0,49.1,NB_THR,219,1500,3807,1430,,,
0,10,0.0,17.0,SB_RT,2917,656,2087,28,,,
0,11,0.0,45.56666666666667,NB_THR,654,1483,3813,1427,,,
0,12,0.0,11.866666666666667,SB_THR,2690,775,21,822,,,
0,13,0.0,21.633333333333333,SB_RT,3488,652,2216,26,,,
0,14,0.0,69.73333333333333,NB_LT,705,1226,2187,29,,,
0,16,0.0,47.233333333333334,NB_THR,471,1487,3816,1429,,,
0,17,0.0,43.766666666666666,NB_THR,895,1481,3813,1424,,,
0,37,0.0,72.66666666666667,NB_LT,317,1236,2152,26,,,
0,38,0.0,68.16666666666667,NB_LT,597,1129,2062,29,,,
0,39,0.0,65.13333333333334,NB_LT,984,1107,2053,28,,,
0,59,0.0,9.266666666666667,SB_LT,2807,1134,1936,2130,,,
0,60,0.0,10.966666666666667,SB_THR,2655,942,30,991,,,
0,61,0.0,42.63333333333333,EB_RT,1524,404,25,832,,,
0,62,0.0,36.4,NB_THR,1233,1287,3820,1255,,,
0,63,0.0,63.03333333333333,NB_LT,1220,1098,2073,23,,,
0,64,0.0,160.86666666666667,EB_LT,1844,171,3810,1406,,,
0,221,0.0,20.333333333333332,WB_RT,2431,2042,3837,1296,,,
0,1938,0.0,74.0,NB_LT,153,1143,2057,3,,,
0,65,0.0,66.1,NB_LT,1067,1205,2212,29,,,
0,67,0.0,38.0,NB_THR,1258,1375,3809,1343,,,
0,68,0.0,103.7,WB_THR,2337,1985,2143,23,,,
0,130,0.0,160.96666666666667,EB_LT,1938,140,3821,1259,,,
0,69,0.0,156.83333333333334,EB_LT,1920,336,2203,30,,,
0,84,0.0,74.3,NB_LT,148,1228,2197,2,,,
0,72,0.0,64.03333333333333,NB_LT,1262,1207,2213,30,,,
0,58,0.0,47.5,EB_RT,1520,194,31,990,,,
0,2,0.0,15.5,SB_LT,3180,1032,1853,2133,,,
0,57,0.0,18.466666666666665,SB_THR,3280,776,25,831,,,
0,55,0.0,102.23333333333333,WB_THR,2282,1808,2140,26,,,
0,40,0.0,38.9,NB_THR,1257,1477,3818,1428,,,
0,41,0.0,11.166666666666666,SB_RT,2615,633,2137,26,,,
0,42,0.0,13.4,SB_THR,2871,765,34,818,,,
0,43,0.0,14.466666666666667,WB_RT,2370,1825,3810,1414,,,
0,44,0.0,8.333333333333334,SB_LT,2565,1038,1829,2128,,,
0,45,0.0,24.466666666666665,SB_THR,3645,770,44,700,,,
0,46,0.0,100.16666666666667,WB_THR,2199,1835,2055,29,,,
0,47,0.0,38.7,NB_THR,990,1299,3814,1259,,,
0,48,0.0,71.3,NB_LT,408,1140,2071,24,,,
0,49,0.0,17.366666666666667,SB_THR,3331,944,31,989,,,
0,50,0.0,17.166666666666668,SB_THR,3061,773,17,824,,,
0,52,0.0,11.866666666666667,SB_LT,2752,1038,1837,2128,,,
0,53,0.0,18.166666666666668,SB_THR,3429,855,17,913,,,
0,54,0.0,16.966666666666665,SB_THR,3247,856,25,914,,,
0,56,0.0,14.9,SB_THR,3066,857,25,914,,,
0,1,0.0,46.96666666666667,NB_THR,308,1408,3808,1339,,,
0,70,0.0,159.33333333333334,EB_LT,1842,356,3810,1421,,,
0,3289,0.1,306.59999999999997,EB_THR,1767,136,1965,2132,,,
0,288,6.3,21.8,SB_THR,3705,643,2216,25,,,
0,374,8.7,21.166666666666668,SB_LT,3677,120,21,825,,,
0,462,11.3,23.6,SB_LT,3672,117,1883,2141,,,
0,487,11.4,103.0,WB_THR,2435,652,2219,29,,,
0,522,13.2,25.666666666666668,SB_THR,3674,941,26,994,,,
0,530,13.4,25.033333333333335,SB_LT,3672,850,32,901,,,
0,724,18.9,29.9,SB_THR,3639,1028,1794,2131,,,
0,791,20.9,34.93333333333333,NB_RT,169,653,2123,30,,,
0,905,24.1,33.93333333333333,SB_THR,3637,763,24,830,,,
0,1017,27.6,36.53333333333333,SB_THR,3657,944,27,990,,,
0,1064,29.1,36.9,NB_RT,180,856,29,918,,,
0,1106,30.5,39.0,SB_THR,3663,1031,1791,2134,,,
0,1179,32.5,41.166666666666664,SB_THR,3662,2041,2222,-2,,,
0,1219,33.7,42.233333333333334,SB_THR,3667,1126,1922,2139,,,
0,1369,38.2,50.46666666666667,NB_THR,165,942,21,1000,,,
0,1380,38.5,52.666666666666664,NB_THR,156,766,22,828,,,
0,1463,41.3,54.8,NB_THR,171,852,29,911,,,
0,1580,45.4,52.5,NB_THR,169,1025,1798,2135,,,
0,1660,48.1,60.0,EB_RT,1522,943,29,995,,,
0,1838,54.2,62.5,NB_THR,185,854,32,919,,,
0,1872,55.2,64.16666666666667,NB_THR,172,938,26,990,,,
0,1911,56.4,64.2,NB_THR,189,766,36,712,,,
0,1916,56.6,65.63333333333334,NB_THR,195,853,21,916,,,
0,1940,60.0,70.9,EB_RT,1513,1988,2230,20,,,
0,1950,62.9,75.86666666666666,NB_LT,154,938,29,986,,,
0,1962,65.1,77.7,NB_LT,161,655,2147,29,,,
0,1965,66.7,74.66666666666667,NB_THR,186,1329,3814,1254,,,
0,1974,68.0,80.76666666666667,NB_LT,160,860,23,915,,,
0,1976,68.7,76.66666666666667,NB_THR,184,766,30,833,,,
0,1983,71.1,82.1,NB_LT,171,1604,1855,2124,,,
0,2005,76.4,132.73333333333332,EB_THR,1761,943,22,998,,,
0,2019,81.6,93.2,NB_LT,171,771,31,828,,,
0,2021,81.7,92.8,NB_LT,156,656,2142,24,,,
0,2023,82.6,200.76666666666668,SB_LT,3674,857,27,921,,,
0,2026,83.5,247.06666666666666,NB_LT,164,939,24,1000,,,
0,2028,84.8,249.03333333333333,NB_LT,167,764,34,821,,,
0,2068,95.4,252.4,NB_LT,148,848,30,915,,,
0,2073,97.4,260.43333333333334,NB_LT,144,1036,1786,2133,,,
0,2078,97.6,106.66666666666667,WB_THR,2337,764,26,826,,,
0,2085,100.1,107.76666666666667,WB_THR,2238,943,30,1002,,,
0,2088,100.4,107.93333333333334,WB_THR,2330,850,23,913,,,
0,2100,100.8,132.2,EB_THR,1683,658,2143,30,,,
0,2123,101.8,152.66666666666666,SB_RT,3477,1613,1936,2139,,,
0,2197,104.7,159.4,SB_RT,3674,940,27,1004,,,
0,2254,106.3,114.53333333333333,WB_THR,2248,763,28,823,,,
0,2325,108.5,203.96666666666667,SB_THR,3681,854,21,917,,,
0,2375,110.3,117.76666666666667,WB_THR,2232,943,23,990,,,
0,2411,112.1,118.93333333333334,WB_THR,2333,1327,3812,1263,,,
0,2443,114.6,258.1666666666667,NB_LT,154,934,26,992,,,
0,2453,115.1,227.73333333333332,NB_THR,167,848,29,907,,,
0,2485,117.9,123.53333333333333,WB_THR,2227,1409,3815,1340,,,
0,2552,121.7,224.63333333333333,NB_THR,174,1505,3809,1432,,,
0,2561,124.1,130.93333333333334,WB_THR,2323,1328,3813,1254,,,
0,2583,127.1,134.8,EB_RT,1518,1030,1818,2129,,,
0,2608,131.7,138.56666666666666,WB_THR,2412,1413,3811,1336,,,
0,2628,131.9,139.93333333333334,EB_THR,1601,1496,3811,1394,,,
0,2637,136.5,143.6,EB_THR,1763,1503,3819,1432,,,
0,2648,137.2,144.1,EB_THR,1595,1607,1878,2130,,,
0,2656,141.1,288.23333333333335,WB_LT,2142,163,19,853,,,
0,2663,141.5,147.86666666666667,EB_THR,1585,1413,3809,1301,,,
0,2677,143.6,149.76666666666668,EB_THR,1587,1329,3817,1255,,,
0,2689,145.7,206.6,SB_THR,3706,158,23,838,,,
0,2737,151.4,162.1,EB_LT,1842,1500,3818,1434,,,
0,2738,151.7,157.26666666666668,EB_THR,1585,1498,3810,1415,,,
0,2759,154.1,162.03333333333333,SB_RT,2701,1329,3815,1260,,,
0,2762,154.5,165.0,EB_LT,1922,1415,3814,1336,,,
0,2782,157.1,166.9,EB_LT,1923,156,21,839,,,
0,2804,159.2,164.23333333333332,EB_THR,1751,1335,3817,1258,,,
0,2801,159.5,171.26666666666668,EB_LT,1847,1489,3810,1429,,,
0,2819,160.8,169.33333333333334,EB_RT,1519,1321,3820,1255,,,
0,2821,161.9,167.9,EB_THR,1593,1411,3816,1345,,,
0,2881,166.0,171.26666666666668,EB_THR,1683,163,22,918,,,
0,2872,166.1,177.8,EB_LT,1841,1325,3815,1256,,,
0,2888,167.8,178.96666666666667,EB_LT,1842,1411,3814,1335,,,
0,2894,168.3,182.33333333333334,SB_RT,3669,1506,3811,1431,,,
0,2900,169.7,180.1,EB_LT,1841,707,2211,25,,,
0,2912,172.4,182.83333333333334,EB_LT,1928,1403,2588,1353,,,
0,2941,177.8,189.7,EB_LT,1924,1337,3819,1259,,,
0,2951,181.9,195.1,SB_RT,3673,168,19,915,,,
0,2964,184.5,197.06666666666666,SB_RT,3667,847,21,910,,,
0,2994,193.9,207.76666666666668,SB_THR,3680,647,2231,25,,,
0,3006,196.7,210.0,SB_LT,3673,930,20,982,,,
0,3007,196.7,204.76666666666668,SB_RT,3674,1498,3821,1430,,,
0,3010,197.6,209.83333333333334,SB_THR,3680,1414,3822,1332,,,
0,3023,199.9,211.33333333333334,SB_THR,3671,1135,2065,25,,,
0,3031,201.6,213.56666666666666,SB_THR,3672,1241,2204,29,,,
0,3036,202.1,230.1,NB_THR,172,1417,3807,1342,,,
0,3046,205.5,217.86666666666667,SB_THR,3668,171,22,827,,,
0,3052,206.2,217.2,SB_THR,3652,1340,3825,1266,,,
0,3062,208.7,216.1,SB_RT,3633,1132,2073,31,,,
0,3063,208.8,219.56666666666666,SB_THR,3665,1232,2139,30,,,
0,3066,209.2,219.1,SB_THR,3657,1494,3807,1426,,,
0,3068,210.8,221.3,SB_THR,3673,764,15,824,,,
0,3092,222.0,229.3,NB_RT,171,1240,2154,29,,,
0,3094,223.4,232.03333333333333,NB_THR,187,1498,3819,1419,,,
0,3104,228.5,237.7,NB_THR,178,1144,2061,23,,,
0,3112,231.6,240.5,NB_THR,178,767,29,820,,,
0,3145,246.0,260.6666666666667,NB_LT,156,1408,3810,1327,,,
0,3153,248.0,262.3,NB_LT,155,1148,2062,31,,,
0,3156,248.6,261.9,NB_LT,155,1242,2191,28,,,
0,3163,251.7,258.23333333333335,NB_RT,181,1141,2061,26,,,
0,3166,253.8,262.3666666666667,NB_THR,166,938,16,997,,,
0,3172,254.6,267.3333333333333,NB_LT,157,1244,2150,22,,,
0,3173,255.2,263.8333333333333,NB_THR,187,1149,2054,28,,,
0,3188,260.4,271.8,NB_LT,164,1332,3813,1265,,,
0,3193,261.8,273.6,NB_LT,168,1240,2160,30,,,
0,3197,262.5,271.3666666666667,NB_THR,184,156,1974,2132,,,
0,3208,267.5,274.53333333333336,NB_THR,191,1142,2058,32,,,
0,3213,270.3,430.66666666666663,NB_LT,165,1246,2146,29,,,
0,3230,277.8,288.1666666666667,WB_THR,2326,147,26,922,,,
0,3243,279.8,290.6333333333333,NB_RT,178,1146,2057,27,,,
0,3244,281.1,308.4,EB_RT,1515,1250,2159,32,,,
0,3251,282.1,289.6,WB_THR,2329,1143,2061,28,,,
0,3254,283.4,401.3333333333333,NB_THR,174,1240,2154,31,,,
0,3256,284.3,292.03333333333336,WB_THR,2229,1135,2054,26,,,
0,3264,290.6,302.29999999999995,SB_RT,3672,1030,1781,2131,,,
0,3277,296.2,311.09999999999997,EB_RT,1515,1137,2054,24,,,
0,3279,296.6,381.5333333333333,SB_THR,3676,1235,2207,24,,,
1,3305,301.0,308.5333333333333,EB_THR,1769,1240,2067,21,,,
1,3311,303.5,386.3333333333333,SB_THR,3717,151,1787,2131,,,
1,3330,308.2,316.76666666666665,EB_THR,1673,171,30,835,,,
1,3333,308.5,319.2,EB_RT,1514,1236,2237,29,,,
1,3347,309.9,318.3333333333333,EB_THR,1683,1143,2066,24,,,
1,3421,316.0,338.7333333333333,SB_RT,3715,1139,2071,31,,,
1,3454,320.7,329.66666666666663,EB_RT,1515,1148,2080,31,,,
1,3455,320.7,332.1333333333333,EB_LT,1838,1245,2219,29,,,
1,3483,324.5,335.3333333333333,EB_LT,1925,1145,2065,30,,,
1,3518,329.4,470.29999999999995,WB_THR,2354,842,27,842,,,
1,3577,335.4,342.6333333333333,EB_RT,1528,175,24,826,,,
1,3593,336.5,346.9333333333333,EB_LT,1928,934,27,998,,,
1,3597,337.7,349.7,EB_LT,1845,2004,2045,27,,,
1,3609,340.4,344.5,EB_THR,1757,640,2208,28,,,
1,3620,341.9,346.7333333333333,EB_THR,1761,1245,2214,31,,,
1,3621,342.9,353.6333333333333,EB_LT,1925,1148,2077,58,,,
1,3627,345.7,469.6333333333333,WB_THR,2251,1992,3816,1260,,,
1,3640,349.2,354.79999999999995,EB_THR,1680,2007,2199,27,,,
1,3656,357.2,376.2333333333333,SB_RT,3662,170,24,832,,,
1,3665,359.2,377.76666666666665,SB_RT,3672,2006,2057,22,,,
1,3714,372.7,392.6333333333333,SB_THR,3477,2010,3809,1420,,,
1,3768,378.7,474.4333333333333,WB_RT,2427,2000,2050,21,,,
1,3780,382.5,393.9333333333333,SB_THR,3681,1994,2147,26,,,
1,3796,386.7,398.8333333333333,SB_THR,3647,134,1873,2138,,,
1,3812,389.7,399.76666666666665,SB_RT,3673,1231,2135,29,,,
1,3835,394.2,404.46666666666664,SB_THR,3665,645,2144,12,,,
1,3848,397.4,407.2,SB_THR,3655,855,29,916,,,
1,3858,400.7,436.46666666666664,NB_LT,169,1998,2141,28,,,
1,3859,401.2,408.9333333333333,NB_THR,179,1997,2051,26,,,
1,3868,404.0,411.3666666666667,NB_THR,183,2007,2231,29,,,
1,3875,406.4,475.1333333333333,WB_LT,2144,1988,2142,27,,,
1,3879,408.0,416.2,NB_THR,183,647,2145,18,,,
1,3881,409.0,442.19999999999993,NB_LT,158,1995,2056,24,,,
1,3897,412.7,424.5333333333333,NB_RT,171,773,24,825,,,
1,3910,415.2,421.8666666666667,NB_THR,211,2002,2144,21,,,
1,3911,416.5,424.5333333333333,NB_THR,177,853,27,912,,,
1,3918,418.9,426.7,NB_THR,191,2003,2055,28,,,
1,3920,419.2,427.16666666666663,NB_THR,191,2004,2136,27,,,
1,3940,424.2,434.8333333333333,EB_RT,1521,1980,2062,28,,,
1,3941,424.4,431.96666666666664,NB_THR,184,850,24,912,,,
1,3981,437.4,445.1333333333333,NB_THR,188,639,2702,634,,,
1,4006,450.0,493.23333333333335,EB_THR,1761,1996,2051,26,,,
1,4022,464.0,566.9,SB_RT,3669,2015,2140,23,,,
1,4054,468.4,565.7666666666667,SB_THR,3673,155,1963,2124,,,
1,4088,471.0,476.69999999999993,WB_THR,2228,1997,2138,29,,,
1,4097,472.4,487.16666666666663,WB_THR,2409,1973,3811,1331,,,
1,4098,472.5,569.1333333333333,SB_THR,3667,1997,2046,29,,,
1,4173,492.4,499.19999999999993,EB_THR,1674,164,23,882,,,
1,4176,494.0,500.3666666666667,WB_THR,2244,1243,2222,21,,,
1,4182,495.5,501.46666666666664,WB_THR,2342,1994,2056,29,,,
1,4193,498.5,504.59999999999997,EB_THR,1597,1409,3808,1342,,,
1,4259,522.0,533.7666666666667,EB_LT,1842,2012,2224,24,,,
1,4267,526.3,536.1666666666666,EB_LT,1842,1977,2049,17,,,
1,4277,528.5,536.1999999999999,EB_RT,1522,1985,2138,29,,,
1,4278,529.9,541.1333333333333,EB_LT,1839,158,29,831,,,
1,4282,531.8,540.2333333333333,EB_RT,1518,2009,3819,1255,,,
1,4298,533.3,542.9,EB_LT,1920,1974,2067,17,,,
1,4304,537.0,547.2333333333333,EB_LT,1840,1487,3815,1417,,,
1,4315,541.9,551.0333333333333,EB_LT,1935,151,25,826,,,
1,4317,543.3,653.4666666666666,WB_THR,2336,1992,2141,21,,,
1,4318,546.9,556.3666666666666,EB_LT,1835,172,30,838,,,
1,4359,565.0,578.8333333333333,SB_THR,3678,1979,2050,17,,,
1,4364,565.9,576.9333333333333,SB_THR,3671,1973,3816,1331,,,
1,4376,569.0,581.5333333333333,SB_THR,3671,152,1784,2136,,,
1,4379,570.2,678.8,EB_THR,1690,158,1885,2125,,,
1,4393,573.3,583.9666666666667,SB_THR,3674,163,21,996,,,
1,4397,574.0,584.6333333333333,SB_THR,3653,1987,2146,27,,,
1,4401,575.3,585.3333333333333,SB_THR,3645,187,1870,2132,,,
1,4406,577.0,586.4333333333333,SB_THR,3652,167,1960,2135,,,
1,4409,577.5,589.0,SB_RT,3668,158,1775,2130,,,
1,4411,577.9,588.3333333333333,SB_THR,3666,2005,2135,25,,,
1,4412,578.3,587.5666666666666,SB_THR,3669,1978,2048,29,,,
1,4414,578.9,587.7666666666667,SB_THR,3657,159,1883,2129,,,
1,4431,584.4,594.5999999999999,SB_THR,3669,1984,2220,27,,,
1,4440,588.7,596.2666666666667,NB_THR,183,105,1786,2130,,,
1,4444,593.0,601.1333333333333,NB_THR,175,161,1974,2127,,,
1,4466,595.8,713.5999999999999,EB_LT,1851,1023,1861,2137,,,
2,4505,605.4,622.4666666666666,NB_LT,158,1940,3818,1260,,,
2,4586,609.4,674.5,EB_THR,1759,162,1972,2121,,,
2,4535,611.5,618.1999999999999,NB_THR,172,155,1772,2127,,,
2,4545,613.8,621.1333333333333,NB_THR,188,936,28,999,,,
2,4574,621.5,631.8666666666666,EB_RT,1515,160,1878,2132,,,
2,4597,630.5,637.0,NB_THR,167,162,1976,2125,,,
2,4669,632.9,754.8333333333333,SB_THR,3674,1984,2151,30,,,
2,4731,638.5,684.3,SB_RT,3661,160,1776,2137,,,
2,4735,640.4,753.9333333333333,SB_THR,3687,645,2149,26,,,
2,4758,648.8,658.0,WB_THR,2231,200,1875,2145,,,
2,4762,650.4,659.5,WB_THR,2392,162,1882,2130,,,
2,4768,652.0,662.4666666666666,WB_LT,2152,1990,29,824,,,
2,4775,654.3,660.8333333333333,WB_THR,2330,662,2215,23,,,
2,4805,661.4,666.5,WB_THR,2222,161,1777,2126,,,
2,4825,664.0,841.4666666666666,WB_LT,2143,847,26,905,,,
2,4862,675.9,684.4,EB_RT,1518,1987,2054,21,,,
2,4876,679.3,687.4333333333333,EB_RT,1518,175,1962,2126,,,
2,4878,679.5,686.8666666666666,EB_THR,1681,163,1803,2139,,,
2,4889,686.5,691.8,EB_THR,1588,764,29,824,,,
2,4927,699.4,703.8,EB_THR,1683,935,33,1000,,,
2,4950,704.8,732.0,SB_RT,3487,175,29,904,,,
2,4955,706.0,799.5666666666666,NB_LT,153,2000,2150,30,,,
2,4975,712.5,736.1666666666666,SB_RT,3657,1610,1863,2133,,,
2,4978,713.5,721.6999999999999,EB_RT,1512,176,1896,2134,,,
2,4999,719.8,728.4,EB_LT,1919,179,1772,2134,,,
2,5008,723.9,733.8,EB_LT,1841,161,3810,1421,,,
2,5022,729.3,738.4666666666666,EB_LT,1843,174,1780,2131,,,
2,5043,735.5,746.1999999999999,EB_RT,1516,1990,28,996,,,
2,5045,736.9,895.2666666666667,EB_LT,1838,642,2161,24,,,
2,5056,739.4,788.0999999999999,EB_RT,1512,633,2223,31,,,
2,5082,744.8,763.4666666666666,SB_THR,3673,159,3815,1257,,,
2,5095,747.3,756.5333333333333,SB_RT,3678,159,3807,1420,,,
2,5096,747.3,776.7333333333333,NB_THR,145,1115,1829,2128,,,
2,5116,749.9,774.8666666666666,NB_THR,161,193,23,824,,,
2,5124,753.8,768.3333333333333,SB_THR,3655,164,3800,1425,,,
2,5131,756.9,766.8333333333333,SB_THR,3671,765,32,825,,,
2,5199,762.5,772.6333333333332,SB_THR,3668,161,3809,1259,,,
2,5225,763.9,774.1333333333332,SB_THR,3671,169,3817,1258,,,
2,5289,766.8,776.8666666666666,SB_THR,3674,143,1959,2127,,,
2,5322,772.0,782.6666666666666,SB_THR,3658,164,3816,1418,,,
2,5329,773.9,932.9333333333332,SB_LT,3656,640,2212,24,,,
2,5342,777.3,934.7999999999998,SB_THR,3671,166,26,834,,,
2,5379,787.4,935.6333333333332,SB_LT,3673,126,3807,1261,,,
2,5408,787.8,801.8,EB_RT,1506,161,3810,1431,,,
2,5426,796.9,804.6666666666666,NB_THR,192,160,1790,2131,,,
2,5442,799.5,831.0999999999999,SB_RT,3673,144,3816,1262,,,
2,5449,799.8,810.4333333333333,NB_LT,164,170,3812,1427,,,
2,5494,807.0,816.9333333333333,NB_LT,170,165,3810,1256,,,
2,5549,822.9,834.3,SB_RT,3632,171,1775,2130,,,
2,5636,838.8,846.7666666666667,WB_THR,2329,134,1890,2137,,,
2,5638,838.9,846.8333333333333,WB_THR,2239,165,3812,1422,,,
2,5640,839.8,850.9666666666666,NB_RT,180,643,2206,30,,,
2,5644,841.4,863.1999999999999,SB_RT,3658,161,3819,1265,,,
2,5650,842.4,850.9,WB_RT,2409,165,3809,1418,,,
2,5652,842.5,849.3333333333333,WB_THR,2233,160,3814,1251,,,
2,5664,843.3,849.1999999999999,WB_THR,2328,671,2160,23,,,
2,5675,843.8,870.8,EB_THR,1759,179,1777,2130,,,
2,5707,845.9,852.6333333333332,WB_THR,2242,169,3815,1338,,,
2,5761,849.0,858.1999999999999,WB_LT,2070,118,1786,2134,,,
2,5808,866.3,876.0333333333333,EB_THR,1766,169,3816,1256,,,
2,5816,869.0,877.2333333333333,EB_THR,1599,167,3813,1423,,,
2,5828,873.3,880.0,EB_THR,1670,163,3809,1260,,,
2,5857,886.3,897.6999999999999,EB_LT,1845,213,3818,1417,,,
2,5863,888.8,893.8999999999999,EB_THR,1671,174,3813,1262,,,
2,5874,891.3,901.6666666666665,EB_LT,1928,189,1890,2137,,,
2,5879,891.8,944.3666666666666,SB_THR,3671,175,3809,1342,,,
2,5887,893.8,902.2666666666665,EB_RT,1514,179,31,916,,,
3,6502,1028.1,1037.3,WB_RT,2407,170,3810,1420,,,
3,6546,1032.3,1120.3,SB_THR,3665,179,3813,1260,,,
3,6561,1034.3,1041.6666666666665,WB_THR,2334,651,2088,25,,,
3,6627,1038.3,1045.1999999999998,WB_THR,2236,165,3810,1260,,,
3,6671,1040.8,1210.7999999999997,WB_LT,2131,162,3816,1420,,,
3,6687,1042.1,1047.8,WB_THR,2328,640,2049,24,,,
3,6807,1055.8,1061.9333333333332,EB_THR,1753,648,2215,31,,,
3,6808,1057.3,1063.1999999999998,EB_THR,1587,161,3833,1254,,,
3,6817,1062.3,1071.5333333333333,EB_RT,1512,158,3818,1419,,,
3,6837,1066.3,1070.9666666666665,EB_THR,1676,644,2214,33,,,
3,6838,1066.6,1075.3,EB_RT,1510,1114,1842,2132,,,
3,6840,1067.6,1079.3666666666666,EB_LT,1840,156,1964,2135,,,
3,6855,1072.3,1079.1333333333332,EB_THR,1595,654,2180,25,,,
3,6854,1072.3,1090.7666666666664,SB_RT,3673,1114,1855,2136,,,
3,6882,1078.1,1088.7333333333331,EB_LT,1834,836,26,906,,,
3,6907,1079.6,1089.6999999999998,EB_LT,1923,1024,1778,2130,,,
3,6936,1084.6,1091.7333333333331,EB_RT,1517,932,29,996,,,
3,6957,1088.6,1108.6,SB_RT,3686,766,25,820,,,
3,6961,1090.6,1101.8666666666666,EB_LT,1920,844,31,904,,,
3,6981,1097.8,1107.8333333333333,EB_LT,1836,654,2131,20,,,
3,6982,1098.1,1108.8,EB_LT,1924,935,31,991,,,
3,6983,1099.3,1109.7333333333331,EB_LT,1838,1023,1777,2131,,,
3,7009,1102.6,1131.6999999999998,SB_THR,3677,657,2130,28,,,
3,7010,1102.6,1112.6666666666665,EB_LT,1928,766,21,819,,,
3,7021,1105.3,1119.7666666666664,SB_RT,3684,847,29,905,,,
3,7062,1120.1,1131.6999999999998,SB_THR,3674,941,4,1000,,,
3,7065,1120.3,1131.6999999999998,SB_THR,3671,650,2150,25,,,
4,6771,1133.6,1140.1333333333332,NB_THR,146,765,21,830,,,
4,137,1134.1,1145.9333333333332,SB_THR,3696,851,28,909,,,
4,303,1139.1,1150.4999999999998,SB_THR,3689,1028,1764,2130,,,
4,368,1141.1,1152.3333333333333,SB_THR,3685,170,1869,2154,,,
4,659,1197.1,1330.1999999999998,NB_THR,200,939,29,997,,,
4,677,1202.1,1213.2999999999997,WB_LT,2160,851,26,913,,,
4,696,1206.1,1238.1666666666665,EB_THR,1761,1326,3810,1256,,,
4,722,1211.1,1224.6,WB_RT,2439,763,21,837,,,
4,747,1218.1,1226.1,WB_THR,2229,1329,3811,1258,,,
4,756,1221.6,1295.9333333333332,SB_RT,3701,940,20,990,,,
4,821,1239.1,1244.1666666666665,WB_THR,2346,853,28,913,,,
4,823,1240.1,1248.8999999999999,WB_RT,2424,753,27,817,,,
4,848,1245.1,1252.7999999999997,EB_RT,1524,942,31,996,,,
4,1059,1268.1,1273.4666666666665,EB_THR,1765,850,24,908,,,
4,1223,1273.1,1278.2999999999997,EB_THR,1606,847,27,910,,,
4,1705,1288.6,1440.3666666666666,EB_THR,1686,761,21,826,,,
4,2241,1302.6,1315.2999999999997,SB_THR,3678,653,2059,24,,,
4,2327,1304.6,1316.7333333333331,SB_THR,3699,850,28,913,,,
4,3229,1330.6,1339.6333333333332,SB_RT,3696,760,23,819,,,
4,3311,1333.1,1342.1333333333332,SB_THR,3739,942,27,991,,,
4,3529,1340.6,1349.9666666666665,NB_THR,198,852,23,916,,,
4,4943,1385.1,1410.2999999999997,EB_RT,1506,855,30,916,,,
4,5297,1394.6,1485.4333333333332,NB_THR,197,158,1799,2149,,,
4,5578,1402.6,1443.9333333333332,SB_RT,3726,1498,3814,1419,,,
5,7167,1435.6,1443.4666666666665,EB_THR,1766,1402,3815,1259,,,
5,7325,1440.3,1448.033333333333,EB_THR,1608,849,25,913,,,
5,7391,1442.1,1449.7333333333331,EB_THR,1595,759,29,825,,,
5,7427,1443.1,1455.5666666666666,EB_LT,1928,1334,3810,1262,,,
5,7444,1443.6,1535.8333333333333,NB_LT,190,855,29,919,,,
5,7477,1444.6,1452.3333333333333,EB_THR,1598,1501,3808,1421,,,
5,7501,1445.3,1453.9999999999998,EB_RT,1513,1034,1867,2126,,,
5,7608,1448.3,1455.1999999999998,EB_THR,1588,1409,3815,1344,,,
5,7635,1450.1,1460.9666666666665,EB_LT,1842,1598,1850,2130,,,
5,7665,1459.6,1466.7666666666664,EB_RT,1518,1413,3818,1341,,,
5,7669,1460.3,1470.8666666666666,EB_LT,1841,1497,3815,1436,,,
